   -15	    -9	    -7
    21	     7	    13
     4	    -6	    -1
    18	    20	    -3
    -8	    16	   -18
    -2	    -1	   -14
    11	    -6	     7
   -11	   -10	    -4
   -26	    -6	     7
    -5	    -6	    10
    17	    -2	     7
     3	    -3	    -8
     1	   -16	    15
   -19	    12	     2
    -5	     8	     1
    -2	     8	     1
     3	     8	    23
   -28	    -5	     2
    -7	    -6	    27
    23	     6	    14
    30	     8	    -7
     6	    10	    -4
    -6	     2	    22
     2	     0	   -28
     6	     2	   -12
     8	   -14	   -11
    15	   -12	   -17
     9	    22	     0
    18	     8	   -22
   -19	     7	    -9
    -3	    15	   -18
    -2	     5	     4
     4	    -5	    -2
    10	   -11	   -12
   -10	     6	   -10
   -15	   -11	     1
   -27	   -22	     9
     5	   -17	    12
    28	    -8	    13
    19	   -16	     6
    -1	    -6	     3
   -18	     0	   -16
    12	    -9	     1
     4	    -9	     3
    24	   -11	    19
     8	    16	    15
     6	   -11	     6
   -12	    23	    -6
    11	    14	     6
    21	    -9	    15
    -3	     4	    10
    -9	    -7	   -19
    -7	     0	     0
   -10	    13	   -13
    -6	    -1	    10
   -14	    13	    -4
   -13	    24	   -13
    -7	    -6	     4
    -8	    10	     4
     0	    21	     6
   -17	   -10	     2
    20	     8	    -8
    -1	    -4	    -8
     8	    -7	   -13
    -5	   -13	    10
    30	    -6	   -10
     4	    -3	     3
   -15	    -2	   -13
    17	    11	     6
     5	   -17	    17
   -15	    -8	    -4
     2	    10	   -20
    15	     0	   -16
    -1	   -21	     4
   -19	     4	   -20
    16	     9	   -17
   -16	     4	     3
    -6	   -11	     3
   -24	   -10	    10
   -10	    16	    12
    12	     4	    10
     2	     1	    17
    18	     2	    24
    30	     0	    12
   -21	    -4	    -8
    -8	    17	    -1
     1	    15	   -10
   -22	    -4	    11
    10	    -8	    -3
     3	     9	    -3
     8	     7	    13
    10	     6	     4
     3	    -2	    13
    21	    -5	     7
     9	    -2	    -5
    -1	     5	     4
    -9	     8	    10
    13	   -14	     2
   -26	   -13	     9
    10	    -7	   -11
    12	     2	    -5
    -3	   -19	   -13
     6	    -9	    -5
    -7	     1	   -11
     3	     8	    -7
    19	    -5	    13
   -12	    -8	    -2
    -2	     5	   -11
    14	    -8	    -6
     4	   -17	    -8
    -1	    11	     7
    -8	    -4	    -8
    14	    12	     4
     7	     2	    18
     5	   -10	   -22
    -9	   -17	     3
     2	    -5	   -19
     7	   -13	    -2
   -25	    -1	    12
    -2	    -9	     6
    -9	    14	   -30
     6	    19	    11
    -6	    20	     3
   -12	    -3	    13
     3	   -12	   -11
    21	     6	    10
    -6	     1	    -9
    -4	    -8	   -27
    -4	    25	   -19
     1	    11	     3
     2	   -30	   -21
     6	    -2	    -1
    -8	    -4	     6
    13	   -17	   -13
    10	    24	    -8
     9	    -5	    -1
   -15	    -8	     8
    -8	   -15	     7
   -23	     4	    23
   -18	     2	    -8
    -6	   -14	    16
     2	     6	   -11
   -27	    12	   -13
    15	     7	    -9
    -6	   -11	    17
   -10	   -19	    11
   -18	     3	   -26
    21	   -11	   -13
    -3	    -9	    -9
    -2	    -7	    -3
    -3	   -12	    -7
    -9	    13	     1
    14	     0	    17
   -14	     6	   -11
    -3	   -14	     3
    -2	    14	    -8
    15	     3	     2
     9	   -28	    -9
     1	   -14	    24
   -16	    14	    12
     7	    10	    -9
    -4	    22	     4
     6	   -15	     1
    -7	     6	     7
    -2	    -3	   -14
    23	     4	    -2
    13	     2	     9
    -8	     1	    -6
   -18	     8	    -2
     9	    29	    13
    -5	    12	    -9
    -5	   -15	     5
    -1	     6	    14
     5	    -8	    -2
    -8	    -1	     7
   -11	   -13	     7
    22	    25	    21
    16	    -2	    -7
    -8	     7	   -10
   -15	   -12	   -14
     3	    16	   -21
     7	    20	   -15
     0	    -2	    12
    14	    10	   -12
    -6	    13	    14
    -4	   -11	    20
   -17	    16	   -22
    30	   -16	     8
     6	    14	    -4
    14	    -7	    -4
   -14	    -1	    19
   -21	    -9	     1
     4	    -6	   -11
    12	   -16	     6
    18	   -14	    -6
    10	     2	     5
    -7	    24	     0
    -1	     8	    -5
    -6	     6	    13
   -22	   -11	     9
     5	     2	    16
     6	     1	    -7
    -1	    29	     7
    20	   -10	     0
     3	    -1	    -7
     9	    16	     1
    -8	   -15	    22
    -5	     1	     8
     7	   -14	     1
     3	   -15	     4
    -6	     7	    -5
    20	   -17	    10
   -20	    -1	     5
    12	    17	    -4
    -6	     1	    16
     6	     0	     5
     0	     1	    -9
    24	     8	   -26
     5	     5	    -1
    -6	   -21	     7
    -4	   -13	   -11
     1	   -12	   -11
    10	     7	     2
     4	     1	    -4
     3	    12	    10
    -1	    30	   -10
   -26	     5	   -23
     1	    -3	    17
    -9	     8	     7
    -7	     1	   -11
    13	     1	    10
    -6	   -22	    19
     0	    -5	    -3
     5	    -2	    -5
     4	    -9	    -4
     1	    -7	     4
     5	     2	    -9
    14	     8	   -17
    -3	    -9	   -13
    25	    -3	   -11
    -6	    11	    22
     1	    -2	   -12
     4	     0	    -7
     7	    -2	    13
    21	     3	   -10
   -15	    -9	     3
    -2	     4	   -11
     0	    12	    16
    -5	    -9	    -4
     0	    13	    21
    -3	     7	    18
     2	    15	    -2
    -9	    -4	     9
     2	     5	    -9
     8	   -10	    17
    29	    18	    -3
    -1	    -6	   -23
   -23	    -3	    -7
    27	    15	   -15
    22	    -6	    11
    12	     6	     2
    -5	     6	     9
    -1	    -5	    -5
    -5	     7	   -13
    13	   -20	    18
     2	    -7	    -2
    10	     0	   -10
     8	    12	    -2
    -1	    -4	     3
     5	   -14	   -24
   -11	    12	    -9
    -4	    10	    17
    10	    15	    -7
   -15	    -3	    15
   -14	   -12	    -8
     9	     9	     0
     2	    -2	    -6
    -8	    -7	    15
   -12	    23	   -10
   -16	    15	     1
   -30	     2	     5
     8	     7	    10
   -18	     7	     9
    11	    18	     0
    16	     5	    10
     0	   -13	    -8
     4	    11	     0
     0	     1	   -13
     6	   -16	    -6
     5	    -6	    -4
   -16	    -5	    11
    20	     2	   -15
    -7	     7	    18
   -14	    -5	   -13
     6	    -2	   -14
    -7	   -12	   -12
   -15	     2	    12
     9	     6	    14
    -9	   -27	     1
   -11	   -11	    19
    -1	     9	    -4
    18	     1	    -1
    16	     5	    13
    -3	    -8	     5
   -15	   -14	   -15
   -11	   -15	    17
     4	     0	     4
   -11	    10	   -10
     0	     5	     4
   -16	    14	    -3
    10	    10	   -13
   -11	    -9	    -7
   -11	   -10	    15
    14	     2	     2
     8	   -11	   -18
    12	     0	   -24
     1	    21	     9
     6	    20	    -4
     0	    13	     2
     9	   -15	    -5
     1	     6	     5
    -7	   -17	     3
    -6	     6	    18
   -12	   -18	    -9
   -12	    -3	     2
    -2	    -8	    -1
    -5	    -1	    10
   -10	   -11	    -6
    12	    15	   -22
   -10	    19	    -1
     0	    -6	    15
   -10	    -6	     6
    12	    14	   -16
   -10	     3	     7
    -8	    -5	     1
    -1	    20	   -10
   -22	    16	    -3
    -9	     7	    -1
     8	    14	   -18
     2	    11	    16
     0	   -22	    -7
     3	    10	     3
     0	     5	   -24
    -9	    -4	   -10
    13	   -14	    -6
    -6	     1	    -5
     5	    18	    11
     7	    -5	    19
    13	    23	    19
   -24	   -15	    -6
    -4	   -22	    11
     0	   -19	   -20
    -7	    -3	     4
     4	    10	    -7
   -15	   -16	    11
     3	     9	    -2
   -15	    10	    12
     8	    -7	    -1
    -3	   -15	     7
    22	   -15	    -3
    16	     6	    -9
   -24	     2	    -5
    -4	    -2	    12
    19	    -4	   -12
     6	   -14	   -12
   -14	     3	     9
    -2	     1	     5
    -5	    -5	     7
    18	     3	    -7
     0	   -18	   -10
   -10	     4	     2
    -6	    14	    -5
    -7	    16	    -5
   -10	    -3	    24
    22	    20	    -4
    -8	   -12	   -15
    25	   -23	     4
    16	    -9	    23
   -12	   -11	   -15
   -13	    16	     8
     7	     5	    17
     1	   -12	   -13
     3	    -4	     1
   -11	     9	    11
     4	     7	    -6
    -2	    12	   -15
    -3	   -10	    -8
    -5	     2	     7
   -12	     0	   -14
     4	    -2	     2
    -2	   -17	     9
    11	   -17	     7
    -1	   -19	    -3
   -15	    -5	     2
     7	   -20	    -4
     0	     9	     1
    -6	     8	     3
    12	    -3	   -14
    10	     8	    -9
    -1	    13	     9
   -22	     3	    11
    12	    -6	     4
     8	    -2	   -22
    -9	     5	    -8
    16	    -5	    -8
    28	    16	    14
    11	   -12	    -7
    -7	     7	   -14
     4	    -6	    -3
     8	     3	    12
     3	     1	    -7
   -22	   -10	    -1
   -26	    17	    11
    -2	     4	    13
    16	   -14	    14
   -13	    -6	     3
    23	    11	     0
    14	    -6	    -2
     8	    12	    -3
    10	     3	    15
     1	    -3	    -2
     2	    -1	   -18
     9	   -16	     4
     6	     0	    -3
   -26	     1	    -9
    11	   -15	    -2
   -25	     0	     7
   -13	    -4	     0
    -1	     8	    -8
     6	     2	    -4
   -18	   -20	     6
   -15	    -9	    -9
   -18	    -6	    -8
     9	     0	   -24
    25	   -11	    -5
     6	    10	   -10
     5	    -8	    -7
   -14	     4	   -10
    -5	   -12	     1
    -1	     2	   -23
    -5	    13	     1
   -16	   -12	   -11
     3	   -12	    -9
   -10	     5	   -16
    17	   -26	     6
    -8	    10	     3
     7	     6	     6
    15	    19	    -9
     8	    10	    -5
     1	    -5	     2
    -8	    17	   -18
    -6	   -17	    16
     2	    11	    15
    29	   -14	     2
    -5	   -13	   -16
   -12	     2	   -16
    16	   -12	   -12
     7	    31	     8
     6	   -14	     0
     6	    -7	   -20
    12	   -12	    -9
    -3	     1	    -8
    13	    13	    14
     4	   -17	     7
    13	    13	     2
    -3	    -2	    -1
    -7	     9	    10
    15	     0	    14
    15	     3	   -13
    -3	     6	    -7
    11	     8	    -9
    -6	   -10	    14
    12	     8	    15
   -14	     7	     8
    -8	    20	   -10
    12	    -3	    10
    -3	    18	   -14
    -1	    -5	     3
     6	    24	    -6
    -9	     6	   -18
     2	   -13	     2
   -22	    10	     0
   -14	    13	     9
    10	    -5	    11
    16	    -1	    -4
    -5	     5	   -10
    -1	    10	    20
     9	    -9	   -16
    -5	    20	     5
   -13	    -1	    -5
   -14	    -9	     5
     1	    14	     3
     5	     4	    -3
   -12	    15	    14
     1	    -4	   -12
    -3	    -5	   -10
     4	    -7	     6
     2	     6	    18
     9	     6	   -21
     3	    11	     2
   -13	   -13	     9
   -12	    17	    14
    -1	     0	   -26
     7	   -22	     1
   -12	    13	     9
    18	     1	     0
    -1	    -3	     5
    12	    -3	     2
   -13	    -3	    -1
     3	    16	    26
    -1	     2	    19
     4	     0	    15
   -15	    -3	    10
     9	   -16	    10
