   16   12    9
    2  -10   -3
   -4   -5  -14
    2    2   -5
   -1   -1    5
    4   -7   11
   -1    1   12
    2    8  -15
   -1    2   12
   -3   -1  -16
    4   -1    9
    1    1  -11
  -10    2   -6
    2    2    6
  -12    1   -9
    0    4   -7
    3    0   10
    0   -2   12
  -22   -2  -12
    6   -1  -18
   -1   -1  -10
   10    2    9
   -9   -5  -20
   18   -5   -5
   -3    7   -4
    6    2    2
   23  -25   -2
   -7    6    4
   10    2   -1
    2   -2    2
    6   -4   11
   -4    4   12
   13   -4    2
    9   -8   10
  -17  -15   10
   -9    4  -10
    4   -4  -11
   -6   -7   -2
  -12    9   -4
   16  -18    2
   -6   -7   -2
    7   -7   -3
    7    8    8
   -9    9   11
    7    9    2
  -22  -12    3
   -9  -11    4
   10   11  -11
   -9   12  -12
   12  -10   -4
   15   15   10
  -11  -14   -2
   18   17    2
   10  -10   -2
  -16  -10    1
   -8   -7   -2
   -6    9   -6
  -10  -15   -5
   -6    6   13
   16   -6   -2
    6    7   -2
   15   12   -3
    6  -15    9
  -23  -16    8
  -11  -16    0
  -16   -2   -5
   25   14   13
   -1   12    1
   -8    7   -5
    4   -4    1
   -6   14   13
   -3    5   11
   -1   -5   -1
    0   -9   10
   -1    1    2
    2   18   12
   14   13   14
   -8   15    5
    1   19    5
  -13    1   -6
  -16   -7   -6
  -24  -12    6
   -7    1   -5
    7    7   12
   -3   -9   -5
    7    7    5
    7   -9    5
    5    7   11
   -7    5   -6
  -12  -16    7
   16  -18   -4
    0  -10   -5
   12    0    7
   -9   -9    3
  -16    9   -1
   -8   -1   -6
   -1    1   16
    9  -13   -1
   14   16    5
    8    7   -2
    7  -11   -2
   -4   -4   -2
   12    4    1
   -5   -6    0
    5   -7    0
   13  -14    0
  -11   10    0
   -5    3   -6
   -2   -2    0
   19    3    0
  -12   -3    0
   -9    3    0
  -16   -9   -7
    8   -9   -8
  -14   -3    0
   -3   -3    5
   -6    3    6
    1    1   -2
   -3   -1   -5
    1   10    0
    1    0    1
   -8    3    0
    3   -5    0
  -10    3    0
   -2    2   -3
    2    6    4
    5   -3    0
  -20    6    1
   -1   -1    5
   -5   -4    4
   -2   -9    1
  -26    8    3
    7   16    5
  -11   -2    1
   -2   -2    1
   10   18   -5
   10   -7   -1
  -11   -7    3
   -6   -9    2
  -22   13    2
   -4   -4    2
    2   -7   -1
    9    4  -12
   -8    8   -2
   -5  -15    3
   -7    5    3
    9  -10  -12
  -13   -6   13
   -4    8  -13
   -6   17   -2
   -6    9  -12
   13   15    9
  -11    5   -3
    4    9   -5
    5    5    2
   -4    8   -1
   13  -12   -2
   -7  -15   -2
   -6   11   -7
   -3   12   -3
  -11    3   -6
    8    5    1
  -16   10    1
   23   23    6
    7   19    5
  -15    5   -5
   22  -15   -4
    5    5   -2
  -18  -12   -1
    5    5   -3
    6   -5    1
    4   30    2
   -3    3    5
  -12  -20    2
   11   -5    6
  -23  -20  -10
   -5   -9    3
   16   -9    4
    6   -6   -3
   24   -9    2
  -28   -5  -12
   23  -15    2
    4   13   -2
  -13    8    9
   -6   -6    7
  -13    6    4
    6   -6    8
  -21   -7   -2
  -13   14    2
   -9    9    6
   15   -7   -4
  -21   10   -6
    8  -10    3
   -8   23    1
   -9    8   -1
   -6  -13    1
    5   15   -3
    7   14    3
   -6   -7    3
   -9   15   -2
   15   15   -8
   12   12    6
  -17   10    2
   -5    5   -1
   -4   13    9
  -10  -10   -7
  -12  -10  -17
   15   -4   -6
    6   -6    3
    4  -12   -6
  -15  -14    2
    0    0    1
  -11    3    2
   20   -4    1
   -4    4    0
   22  -21    1
  -24   18    7
   -7    9    0
   13    7    2
   -9   21    2
   17   17  -14
   -6  -12    2
   -8   -6   -2
   -7   -7   -6
   -8   -7   -1
   -7   -7   -2
   23   12   -1
   -8   14    6
  -21   11    7
   -8    8   -2
   20   11    6
  -16   10   -1
   10   10  -10
   27   11   -3
   13  -11   11
  -12  -11    3
   17   13    3
    9   10   -7
   -9   -9   -7
   -9   11  -18
  -13  -17   13
  -23    9   -9
   -7    7   -9
  -12    9   16
    9   14   13
   14  -17   18
   -9    9   -9
    8   11    9
    7   -7  -25
    8   -8   17
   12  -23  -26
  -10  -20  -22
   11   -7  -17
   13   14    2
  -18    7   -2
    7   10    2
    6    6   -2
    2   -2   15
   -5   -2   15
    6    3    9
   -3   -5   -9
    9   -3  -10
   -1    1  -10
   -4    0   10
    5    0  -12
  -24    0   -9
  -17    3    9
  -13   -2   -9
    0   11   13
   -2    0   13
    0    0  -22
   -6   -1   26
    1   -1  -13
   -2   -5   14
   -8  -12   20
    9   -9  -19
    6  -10   22
  -11   11   17
  -11   11  -17
    5    6   26
    6   -7   17
   14  -13   23
   12  -12   21
   13    5  -18
   -9   -9   -5
    9    5    7
   12   -5   -7
    9    5   -5
   11   -8    4
   11  -12   -5
   -5    7    6
  -12    5    7
   -9   -7  -10
    6    6   -6
  -13   -8   -4
    8   -6   17
   -6    6   -5
   19   16    9
  -24    7   -2
   10   12  -15
   15   12   13
   -7   18   -5
   17  -16   15
   19   11  -11
  -11   -7   12
    7    7    6
  -17   15  -12
   17  -17    5
  -18  -18  -15
   15  -15   -5
   15   15    5
  -14   19   -5
   17   17   11
  -14  -17   21
  -18  -14    3
   14   14    0
   -8    8   13
   -6    6   -9
   -5    6   -2
   -7  -14   -3
    8   17    4
    4   -3   -3
   -3    4    2
    5    5   -6
    5   -3   -3
   -6    3   -3
    5    3    5
   -8   10   -5
   22   15    5
   -2   -3    7
    3   12   -7
    6   -4    5
    9    4  -11
   -4    4    5
    8   11   -9
   12    3    5
  -13    7   11
    4   -8   -6
    6   17   -6
   -7   -7   -6
   -9   -3  -11
   -1   -1  -17
   -7   -7  -20
   14   19  -13
   -9   14  -13
   -9    8  -10
   -9   12  -10
   -7  -10   -9
    8    7    9
    7   10  -16
   -7   -7  -19
   10   -9   -9
   -9   16  -11
    7    6   -9
    6   -6   -8
  -15   18   -8
    9   11   -1
    8   -8    1
   -9    8   -8
    8    8   -1
   28  -10   13
    4   -4    0
    8   -4  -11
  -10   -3   10
    9   -3  -17
   -8  -14    6
   -3   -3    0
    9  -16    1
    2  -10   -6
    2   -7    7
   -2  -11   11
    6   -7   -7
   -6   -3   -7
    6    3   17
   18    3   11
   13    6    8
  -12   -6    8
  -14    3   16
    6    6   14
    8    2   15
    2   -7   17
    3    3  -19
   -9    9  -10
  -16  -14  -16
   -5   14   20
