 -124 -127 -127
  127 -127 -127
  127  127 -127
  125 -127  127
  127 -127 -127
 -127  127 -127
 -127  127  127
  127  127 -127
 -127  127  127
 -127 -127 -120
 -117  127  120
  127 -127  120
 -127 -127  127
 -127  127 -127
 -127  127  120
 -127  127  113
  127  127  113
 -127  127 -113
  127  127 -119
  127  127  117
  126 -127  113
  127  127  127
 -126  127 -127
 -120 -127 -127
  127 -127 -127
 -127 -124  127
  127  124 -127
  119  127  127
 -127 -127 -127
  127 -127 -127
  119 -127 -127
 -127  127  127
 -117  127  127
 -127 -127 -127
 -127 -127  127
 -127  127  127
  127  127 -127
  127  127  127
  123 -127  127
 -127 -127 -127
 -127 -127  127
  127 -127  127
 -127  127 -127
  126  127  127
 -127  127 -127
  127  127 -127
 -127 -127 -127
 -127 -127  127
  127  127  127
  127 -127 -127
  127  127 -127
 -125  127  127
  127  127 -127
  126  127  111
  127 -127 -111
  127  127  111
  119 -127 -119
 -127  127  111
 -127 -127  111
 -127 -127 -115
  124 -127 -115
 -127  127 -115
 -127 -127 -116
  127  127 -127
  116  127 -115
 -126 -127  126
 -127  127  122
  127  127 -122
 -127 -127  122
 -127 -127 -127
  125  127 -127
 -127  127  116
 -127  127  116
 -118  127 -127
  127  127  127
  126 -127 -127
  127 -127 -127
  126 -125 -127
 -127 -125 -127
  127 -127 -127
 -127 -127  127
  127  127 -127
  127  127  127
  127  127  127
 -127 -127 -127
  122 -127  127
  126 -127 -127
  119 -127  127
  127  127 -127
 -127 -127  116
  127  127  116
 -127  127  125
  127 -127  125
 -127 -127  117
  127 -127 -117
  127  127  114
 -127  127 -114
 -127 -123  119
  127 -123 -117
 -120 -127 -127
 -127 -127  119
  124 -127  127
  121 -127  127
  127 -127 -127
 -126 -127 -127
 -127  127  127
 -127  127 -127
 -127  127  127
 -127 -127  127
  127  127 -127
 -127 -127 -127
  127 -127  127
  127 -127  127
 -127  127 -127
 -127  127  127
  127  127  127
  127 -127 -127
  127 -111  127
  112 -111  127
  127   96 -127
  124   96 -127
 -127   96  124
 -126  123  124
 -127  127 -109
  127   96 -109
  112 -112  112
  127 -127  112
  125 -127  112
 -127 -127 -123
  127 -127 -110
  126  127  110
 -127  127  123
  127  127 -127
  127  127 -121
 -127  127  121
 -127  127  127
  127 -127  127
  127 -122 -127
 -127 -122 -127
  127 -120 -127
  127  120  127
  127 -120 -127
 -127  122 -127
 -120 -127 -127
  127  120  127
  105  127 -127
 -127 -127 -127
 -127  122  116
 -127 -122  116
  127 -127  127
 -127 -127 -127
  127  127 -126
  127  127  120
  127  127 -105
  127  127  105
 -125 -127  105
  127 -127 -126
  127 -125  126
  127 -125 -105
 -127 -125 -110
  127 -127 -110
 -107 -120  126
 -127 -120  126
 -126  116 -121
  127  116  121
 -127 -127  120
 -127 -127 -120
 -127 -127 -120
  127  127 -127
  127 -127 -127
  127  127 -120
  127 -127 -127
 -127  127 -127
 -127 -127  127
 -127 -127 -127
 -127  122  127
 -127 -122 -127
  127 -122 -122
  116  127 -122
  127 -119 -121
  118 -119 -121
  127 -119 -106
  127  125  106
  127  125 -102
 -125  119  102
 -127  127 -122
  120 -125  122
 -124  127  118
  127 -127  118
  121 -127 -127
 -127 -127 -127
  127 -127 -127
  127  127  127
  127 -127 -127
  105 -118 -127
  127 -109 -127
  123  109 -127
  127  109  127
  127 -127  127
  127  127  127
 -127  109 -127
 -125 -119  127
  127 -119  127
  127  119 -127
 -127  127  127
  127  127 -127
 -127 -119  127
  127  127  127
 -127  127  127
 -127  127 -127
  127 -127  127
 -127  127 -127
 -124  127  127
  127  127 -127
 -127  127 -127
 -124 -127 -127
 -127  127 -127
 -127  127  127
  127 -127  127
  127 -127 -127
 -127 -127 -127
 -127  127  127
  127 -127 -127
  121  127 -127
 -127 -127 -127
 -127 -121 -117
  127  121 -117
 -121  127 -117
 -127  127  127
 -125  114 -127
  123  114 -117
  127 -121  127
 -124  121  127
  127  121 -127
 -123  127  127
 -127 -127  127
 -127  121  127
  125 -127 -127
 -119 -127  127
 -126  127  127
  127 -127 -127
 -127 -121  127
  127 -121  127
 -127 -127  127
  127  127  127
  125  127  127
  127  127  127
 -127 -127  127
  127 -127  127
 -127  127 -127
 -127 -127  127
  127  127  127
 -127 -127 -127
  125 -127  127
  127 -127  127
  127 -127  127
  127  127  127
 -127 -119  127
  127  119 -127
 -126  117  127
 -114  115  127
 -125  100 -127
  120  100  127
 -127  100  127
  127  104  127
  121  104  127
  127 -100  127
  116  109  127
  125 -104 -127
 -119  105  125
 -127 -105 -125
 -127 -125  127
  125 -111  127
  127 -121  127
 -112  121  127
 -127  121  127
 -127 -127 -127
  127  124 -127
  127  121 -127
  127  116  127
  127  116 -127
  127  116 -127
  121  116  127
  127  122  127
  127  116  127
 -127 -125  127
  127 -118  127
  127 -118  127
  127 -118 -127
  127  125 -127
 -127 -127 -127
 -127 -127  127
 -127 -125 -127
 -124 -127  127
 -127 -127 -127
 -127 -127  127
 -127 -127  127
  127  127 -127
  127 -127  127
  127  127 -127
 -127  127 -127
 -127 -127  127
 -127  127  127
  127 -127 -127
 -127 -127  127
 -127  127  127
 -127  127  127
 -127  127  127
 -127 -127 -127
  127  127 -127
  127  127  127
  123  127 -127
  126  127 -127
 -124 -127  127
 -127  127 -127
  127  127 -127
  127  127  127
  127 -127 -125
 -127 -127 -125
 -123 -127  125
  127 -127 -127
 -127  127 -127
  127  127 -125
 -127  127 -127
 -127 -127  127
 -127  127  127
  127 -127 -127
  127  127 -127
  127  127 -127
  127 -127 -127
  127  127 -127
 -127  127  127
  127  127 -127
 -118 -127 -127
 -127 -127  127
 -127 -124  127
 -123 -123  127
 -127 -108  127
 -127 -108  127
  127  108  127
 -127  119 -127
 -127  121  127
 -119  108 -127
  124  121  127
  127 -127  127
 -127  127  127
  127  121 -127
  120 -127  127
  127 -127 -127
  127 -127 -127
 -123 -127  127
  127 -127  127
  127  127 -127
  122 -127 -127
 -127  127 -127
  123  127 -127
 -127  127  127
  127  125 -127
 -127 -125 -127
 -127 -126 -127
 -127 -126 -127
  127  115  127
 -127  115  127
 -121  127 -127
  127 -126  127
  127 -127 -127
 -118 -127 -127
 -127  127 -127
 -127  127 -127
 -127  127  123
 -127 -127  123
 -127 -127  123
  127 -127 -127
  127 -127  127
  127 -127 -123
 -123 -127  127
  124 -127 -127
 -127 -118 -127
  109  109 -127
  127   93  127
  127   93  127
 -127  -93  127
  119 -127 -127
  127 -127 -127
  127  -93  127
 -108 -108 -127
 -127  127  127
  127 -127 -127
  127  127 -127
 -127 -127  127
  127  127  127
  127 -127  127
  104  127 -127
 -127  127 -127
  122  127  127
  127  124  127
 -127  124 -127
 -124  124  127
  127 -127 -120
  126 -127  104
  127  124  104
 -127 -127 -104
 -123 -127 -127
  127  127 -127
 -127  127 -104
 -127  127 -114
 -127  127  127
  127  127  127
  123 -127 -127
  127 -127  127
 -127  127  127
  123 -124  127
  127 -124  127
 -127 -127  127
  126 -127 -127
  127  127  127
  123 -127  127
 -127  127  127
 -120 -127 -127
 -127 -127 -127
 -127  127 -127
 -127 -127 -127
  127 -127  127
  126  127  127
 -124  127  127
  127  125  127
 -125 -125  127
  126  125 -118
 -123  127  118
  127 -127  118
 -127 -125  119
  121 -127 -127
 -127 -127 -118
  127  127 -127
 -127 -127  127
  127 -127 -127
 -127  127 -127
  127  127  127
  122 -127 -127
  122 -127 -127
  127 -127  127
  124  127  127
 -127 -127 -127
  127  127  127
 -127  127 -127
 -127  127  127
  125 -127  127
  125 -127 -127
  127  127  127
  127  127 -127
  127 -127  127
  127  127  127
  127 -127  127
  127 -127  127
  127 -127 -127
  123  127 -127
 -127 -127 -127
  127  127  127
 -116  127  127
  127 -127  127
  127  127 -127
 -127 -127 -127
  127  127  127
  127 -127  127
 -118 -127  127
  127  127 -127
 -127 -127  127
  127 -127 -125
  127 -127  125
 -127  127  122
 -127  127 -122
 -127 -127  127
 -127 -127 -125
 -127  127  127
  127  127 -127
 -127 -127 -127
  127  127 -127
 -126  127  127
 -127  127  125
 -127  127 -109
 -127 -127 -109
  127  127  109
  127  127  117
 -127 -127 -127
 -127  127  109
 -127 -127  105
 -127  127   89
 -127  119   73
  123 -119  -73
 -127  119   73
  127 -127  113
  127 -127 -105
  126  119   73
 -127 -127  110
  127  127  -73
 -127  127   73
 -127  127   73
  123 -127 -127
 -125  127 -115
 -127  127  -80
  127  127   80
 -127  127 -116
 -127 -127 -116
 -127  127  116
  127 -127 -127
  127  127 -127
  127  127  116
 -127  127 -127
  127 -127  127
  123  127 -127
  127  127 -127
  126 -127  127
  127  127  127
  115 -127 -127
  122 -127  127
 -127  127  127
 -127  127  127
  127  127  127
  127 -127 -127
 -127  127  127
  127  127 -127
 -127  127 -127
  127  127 -127
 -127 -127  121
  127  127  121
 -127  127 -121
  120 -127 -127
 -127 -127 -114
 -127  127  114
 -127  125 -114
  127 -125 -116
 -127  125  116
 -116  127  114
  127  127  122
  122 -125  116
 -125  127  127
 -127 -127  127
  127  127  127
  127  127  127
 -127 -126 -127
 -127  126 -127
  127  119 -127
  127  119 -127
  127 -119 -127
  127  126 -127
  121 -121 -127
 -127  119 -127
  127  105 -127
  127 -105  127
  118 -127  127
 -127  127  127
  127 -120 -127
  121 -120 -127
  127  120  127
 -127 -127 -127
  127  127  127
 -123  120 -127
  117 -127  127
 -127 -127 -127
  127 -127 -127
 -127 -127 -127
 -127 -121  127
  127 -121  127
  127 -127  127
  127 -127  127
 -127 -127  127
 -127  127  127
 -127  127 -120
  127 -127 -120
  126 -127 -126
 -127 -127 -127
 -127  127 -127
  127 -127  126
  127  127 -127
  127  127  127
 -127  127  127
  117 -127  127
  127  124 -127
  127  124 -127
 -127  124  127
 -127  127 -127
  127 -123 -127
 -120  123  127
 -127  123  127
 -127 -126  127
  121  126  127
 -127 -123  127
 -100  127  127
 -127 -126 -127
 -123  127  117
  127 -127 -117
 -127 -117  127
 -127  117  127
 -127  127 -117
  127 -127  117
 -127  127  108
 -127  127 -108
  127  127 -127
 -127  127 -117
 -127 -127  115
  127 -127  115
  127  127 -115
 -127  127 -127
  127  127 -127
  127  127 -115
 -127  127  127
 -127  127  127
 -123  127  127
 -127 -127  127
 -127 -127 -127
 -127  127  127
 -127 -127 -127
  127 -127  122
  125  127  106
 -127  127 -106
  126  112 -106
 -120 -112 -127
  127  118 -127
  108 -108  106
  127   92 -111
  127  -92  118
  127  -92 -123
  113 -113 -123
  127   97 -122
  127   92  122
 -108   97 -127
  127 -124  124
  127  127 -109
 -127  -97  109
 -113 -113  109
  127  127  122
  124 -127 -122
 -127 -127 -109
  127  127 -125
 -127 -127 -122
 -124  127  127
 -123 -127  127
  127 -127 -127
 -127 -127 -127
  117  127 -127
 -127 -127 -127
 -127  126  127
 -127 -126  127
  127 -127  127
 -127 -127 -127
 -127 -127  127
  122 -127 -127
  118 -127 -127
  127 -127 -127
 -127 -127 -126
  127 -127 -126
  127  127  115
 -127  127  115
  127  127  127
  127  127  126
  127 -127 -120
  127  127 -122
  127 -127  107
 -126  126  107
 -127 -110  107
  122  110  115
  124  110 -115
  127  127  107
 -127 -117  123
  127 -110 -115
  122 -126 -124
 -127  127 -127
 -127  127  127
  124  127 -124
 -127  127 -127
  127  127  127
 -127 -127  127
  127  127 -127
 -127  127  127
 -125  127  127
  118 -127 -127
  127 -127 -127
  125  127 -127
 -127 -127  127
 -125 -127  127
 -127 -127  127
 -110 -127  127
  127  127 -127
 -127  127  127
  127 -127  127
  127  127  127
  127  127 -127
  127 -127  127
 -127 -127 -127
 -127 -127  127
  127 -127  127
  127 -127  127
 -121  127 -127
 -127  127 -127
  127  127 -127
 -127  127 -127
 -127 -127  127
 -127  127 -127
  127 -127  127
  127  127 -127
 -127 -127 -127
 -127 -127 -116
  127  127 -116
  127 -127  116
  127  127  127
 -127  127 -125
 -123 -127  116
  127 -127  125
 -116 -127  127
 -127 -127  127
  124 -127  125
 -127  127  127
  127  127  127
  116 -127  127
  127 -127 -127
 -127  127  127
  127 -127  127
 -121  127 -127
 -127  127  127
 -127 -127 -127
  127  127 -127
 -127 -127 -127
 -122  122  127
  -85  -85 -123
 -126   85  123
 -127   70  123
  124  -70 -127
  127 -108 -127
  125  107 -123
 -122  -80 -127
  -80  -80 -127
  127  109  127
  124 -108 -127
  124  117  127
  127 -109  125
  125 -125 -114
  127 -117  114
  127  127 -114
  127  127 -127
  127 -127 -127
 -118 -127  114
 -127 -127  127
 -127  127 -127
  127  127  127
  127  127  127
  127 -127  127
  127  127  127
 -127  127  127
 -126 -127  127
 -116  127  127
 -127  127  127
 -127  127 -127
  127  127 -127
  127 -127 -127
 -112  112 -127
 -127  -97 -127
 -127  -97  127
 -127   97  127
  127  127  127
  127  113  127
  127  -97 -127
 -112 -112  127
 -127 -127 -127
  114 -127  127
  125 -113  127
 -121  127  127
  127 -127  127
  127 -126  127
  127  126  127
  127  127 -127
  127 -127  127
  125  127 -127
 -127  127  127
 -127 -127 -127
 -127  127  127
  127 -127 -127
 -127 -127 -127
  122 -127  127
  127  127  127
 -121  127  127
 -127 -127  127
 -127  127  127
 -127  127  127
  127 -127 -127
  127 -127 -127
  127  127 -127
 -127 -127 -127
 -127 -127 -120
  120  127 -120
 -127  127 -120
  127 -127  120
  127  127 -127
  124  127  127
 -127  127 -127
  107 -120 -127
  120  108  127
  127  108 -127
 -127  104 -127
  116 -104 -127
 -120 -100  127
  127 -100 -127
 -124 -100  127
  120  104  127
  127  127  127
 -119 -100  127
 -115  115  127
 -119 -119 -127
  127 -127  127
 -127 -127  127
  127  127 -127
  127  127 -127
  127  127 -127
  127  127  127
 -119 -127 -127
 -127  127 -127
  127  125  127
  127  125 -127
  127 -127 -127
 -127 -127  127
  127  127  127
  116  127 -127
 -127 -123 -127
 -127  123 -127
  127  123  127
 -127 -127  127
 -127 -127  127
  127  123 -127
  127 -127  127
  127  127  127
  127 -127  118
 -127  127  118
  127  127  127
 -127  127  127
  127  127 -127
 -127 -127 -127
 -127 -127 -127
 -127 -127  127
  127  127  127
  127 -127 -127
  127  119  127
  127 -119  127
 -127  127  127
  127  127 -127
  127 -119 -118
  127 -127 -118
 -127  119  119
  127 -119 -104
 -127  111   88
  107 -107   88
  124  -91  -88
  123   91  -91
  123   91   75
 -112  107  -75
 -115   96   84
  113  -91   84
