   -15	    22	   -14
    17	    -5	    14
    11	   -11	   -22
     9	    -1	   -10
     2	    13	    15
    -2	    10	    15
    -5	    -4	     7
     6	     4	   -19
    -3	     6	    16
     2	    -7	   -19
    12	     0	     6
    14	     9	   -13
   -18	   -11	   -12
     7	    -6	   -12
    -9	    16	    -1
     6	    -1	    17
    21	    15	   -12
   -19	    -3	     4
   -11	    12	    -8
    23	    15	    12
     8	   -12	   -21
   -13	     3	    24
     1	    24	     5
    -6	    17	    -5
    -6	   -22	    -3
     8	    16	   -10
    10	     3	   -18
     8	    10	    14
    15	   -26	     1
   -21	     4	    16
    -3	    22	     4
   -16	    -4	   -14
     7	   -12	    -8
     0	   -10	    21
    -6	    -7	     5
    -6	     2	     4
     4	   -18	    14
     8	    10	   -14
    10	     1	    20
    10	   -13	   -15
   -12	    18	    -8
    -5	    -7	     0
   -10	    15	    10
    14	    -5	   -13
    14	   -10	   -10
   -12	    -8	    10
     3	   -10	   -11
     2	     1	     8
     7	   -17	     9
    12	    -6	    -9
   -10	    -3	     3
     6	     8	     8
     0	    14	    -6
    -8	   -13	   -23
    -2	    19	    -8
     2	     6	     5
    -1	    -9	    -9
     1	    13	   -13
    -9	   -16	     0
    -7	    10	   -10
   -14	     5	   -15
     2	     5	   -10
    -8	     7	    -6
   -12	    -6	   -20
     9	   -14	   -11
    15	    -9	    -1
     7	    -1	    12
    11	    -8	    -8
    -3	   -11	   -12
     1	    13	    -4
    -6	     7	    19
    12	    14	     3
