   -15	    12	    25
   -21	    -1	    10
     4	     4	   -22
    -9	     1	     6
     3	     7	    -6
    12	     6	   -16
    11	   -13	    -4
    -2	    -7	    -3
   -26	    -6	   -11
    15	    10	    15
    15	     7	     2
     3	   -22	     0
     6	     6	     9
    -6	     1	   -14
   -13	    -6	    11
    -9	    18	     3
     8	   -15	   -24
     1	    13	    -4
   -27	   -11	     2
    -4	    -4	    15
    30	    -2	    -8
    -5	     1	   -14
     9	    16	    11
     2	    16	     6
    17	    -2	   -16
     0	   -30	     2
     8	     0	     1
    -2	    13	     2
     2	    10	    -3
   -13	   -11	   -10
   -17	    11	    -9
   -13	    25	   -23
     4	     8	    -4
     4	    -4	     6
   -10	     9	     8
   -26	   -12	    13
    -7	    -2	    13
     2	   -23	     7
    13	   -25	    -8
   -11	   -15	    10
    17	    13	     7
    -3	   -14	    -2
    12	   -20	   -17
   -12	     0	    -6
    15	    19	     0
     8	     0	   -11
     8	     5	     3
    10	    -7	     0
    11	    10	     2
   -15	   -17	    -4
    28	   -13	    15
     6	    12	    -2
    -6	    -1	    22
     1	    -1	    -7
    -6	     5	     2
    -9	    22	   -14
    -5	    -1	     3
   -24	    16	     5
     6	    12	   -13
    -1	    -3	     7
    13	   -10	    14
     9	    17	    21
    15	    -9	    -4
    -6	    -9	     5
     5	     2	   -14
    14	    11	    -1
    10	     2	     2
    13	    -6	     6
   -28	   -10	   -15
   -14	     0	    11
    21	   -10	   -11
    23	   -15	   -16
   -21	   -18	     3
    -1	     2	     4
    -2	    10	     7
     3	     8	    14
     8	    -8	    23
    19	     4	    16
   -23	    20	   -16
     6	     6	   -12
    14	   -23	     4
     5	    10	     0
     5	    -1	    29
    -3	     0	    -6
     6	    11	    12
    -8	    -9	   -11
   -10	     4	     7
     7	    12	    14
    -3	   -19	   -14
    -6	    -2	    -9
     8	     5	   -11
   -12	   -11	    18
    -3	   -17	    16
    21	     8	     5
     4	   -19	     7
    21	   -12	   -27
     2	    -6	    24
   -15	    -1	    -5
     1	    -6	    22
    -6	    -5	   -17
     7	    -3	     2
    30	     6	    -2
     7	    -3	    17
     7	    13	   -15
     3	    13	     4
    16	     4	    23
     4	    10	     1
    -2	     0	    21
     9	     0	    14
    -6	    10	    10
    16	   -18	   -12
   -12	     6	    20
   -11	   -27	    -4
   -14	     5	    12
     3	     8	   -15
    -7	    -8	    -5
     2	     8	    15
   -22	    16	   -11
     2	   -19	     7
    -2	    -2	     1
    14	   -15	     2
   -26	   -12	    -5
     4	    10	    -9
     8	   -20	    -6
    14	     2	   -17
    -1	   -16	    -3
    -8	    -8	   -10
    12	     3	    -4
    -9	   -19	     1
   -13	    -7	    -7
   -21	     5	    12
     8	   -11	   -23
    -8	     7	    -4
     4	    10	   -11
    -2	    -6	    -1
    -4	     4	     4
    10	     1	   -10
     0	     9	     1
    -6	     1	     3
    -8	   -19	     7
     2	    21	    16
    -8	     1	     5
     8	    22	    17
    -2	     9	    16
     0	    -8	    -8
    -5	    18	     2
    -6	     0	   -10
     2	    -6	   -10
     8	   -18	    -7
    -4	    -4	    25
    16	    -3	   -11
    -5	    -9	   -24
   -16	     1	     2
     4	   -11	     8
   -11	    -9	    24
     8	    -6	    -6
    -8	    -2	   -20
    -2	    -1	    14
     6	    12	     0
     4	     4	     0
    10	   -10	    -3
   -19	   -14	    -5
   -10	     0	    15
     3	     2	   -18
    10	   -14	    23
    18	     2	   -14
     4	     7	    -7
     6	    -4	    -8
    14	    -9	   -18
     4	    -6	     8
     7	     5	    -4
    -8	     9	     3
     4	   -21	     7
    -9	   -12	     0
    -6	   -10	     1
     4	    -5	     6
    10	     0	     2
     8	     3	   -11
    -8	    -7	     9
    -9	   -16	     6
     2	    -2	    21
    15	   -20	    18
    -1	    -9	    -2
    -1	   -12	   -14
     8	     2	     9
     6	    -6	     0
   -11	     5	   -15
    -5	     3	    -8
    -1	    -4	    14
   -18	     9	   -10
    -4	    -7	     2
     1	    17	     1
     7	   -21	   -10
    10	     1	     6
   -11	    10	    -6
   -14	    18	   -12
   -21	     1	     9
   -15	    11	     4
    -9	    -7	     1
     2	    -5	   -13
    10	   -26	     5
   -21	    -8	    25
     0	    11	    20
    -5	   -18	   -14
   -14	     6	     1
    -7	   -12	     5
    -6	     9	     7
    19	     2	    -6
    15	    23	    -2
    -1	   -10	    -8
    -1	    -9	     4
    -3	    15	     6
    -6	    -9	    -5
     1	    17	     5
    13	   -20	     1
     3	    12	    19
    12	     3	    14
     5	    25	    11
    16	   -17	    -6
   -17	    11	    -9
     7	   -22	    30
    11	    -2	    12
     8	    18	     2
     6	     1	   -13
     4	     8	     9
    -2	    11	    -5
   -11	    -3	   -22
     9	    26	     6
    22	    -7	    -8
    16	     2	   -23
     9	    10	    10
    -1	     7	    22
    -3	     9	    -9
    -7	     6	     0
    -9	     0	   -10
     5	    -8	    -9
    22	    -4	    14
    22	     3	   -11
     5	     5	     0
    -3	    12	    -8
   -10	   -13	    15
    -6	     7	    12
   -16	    22	    -5
    17	     1	    -1
     0	    -9	     5
    -4	    -3	   -19
    -3	   -13	    25
     7	     5	   -21
     8	     8	   -16
    16	     0	     0
    23	     2	    20
    12	    11	     0
     5	     3	    -5
   -11	   -14	    -7
    -7	    17	    13
     8	   -15	   -27
    -7	    -5	   -13
    -6	    -3	    -7
    14	   -16	     6
    10	   -17	     3
    23	    22	    20
    10	    -6	    12
     6	    30	     6
   -12	    -6	     9
    -9	   -19	    11
     0	    -3	    -1
     3	     1	     4
    -7	    -9	    -1
     4	    -2	    -7
    13	   -15	    17
   -13	    14	     4
   -14	   -18	     6
    -2	   -15	    -9
   -10	    -7	    -2
     9	    17	    -7
    11	     3	    15
     9	    29	    13
     8	   -10	    14
     0	    -2	    -5
    -3	     2	    -5
    15	     6	     5
     3	     7	    10
    19	    -8	   -26
    -6	     1	   -21
    -6	     5	    20
    13	   -14	   -14
     2	    13	     5
     5	    -9	     7
    15	    -1	   -13
     3	   -10	     9
   -10	     8	    11
    25	    -8	    -1
    11	   -12	    -2
    24	    11	   -13
    -6	   -15	     5
   -22	     9	    -1
    -9	    -7	   -19
   -20	     9	    -1
   -15	    17	    -4
    -2	    10	    19
   -17	    20	     1
    -3	    14	    13
     4	     7	     3
   -13	    -3	     8
    -9	   -10	     5
    -4	   -14	   -24
    13	     0	     1
    -5	     3	    -9
     6	     8	   -18
   -10	   -15	    -1
    10	     8	    -1
    -4	    19	     9
     1	   -28	     7
    10	   -13	   -24
    22	   -12	   -11
    -9	     1	    -6
    -2	     9	    -4
    -5	    20	    -4
    -8	   -11	    -9
    -9	   -12	     3
    -3	    -2	   -17
   -26	    -6	    -5
   -12	     2	     5
     2	   -18	   -25
     2	     6	     7
     1	     2	   -15
    -1	    13	     1
     2	     9	    -2
    10	   -11	     3
     4	     9	     0
     0	    -1	    10
    13	    11	    16
     5	     4	     2
    13	    10	     6
     4	    -2	    -3
    27	    -2	    11
     2	   -14	    -8
    17	    12	    -2
    12	     6	    16
     3	    -6	   -10
    -4	   -15	     5
   -17	     5	    19
     3	    -7	    20
    -2	    12	     4
   -14	    -2	     8
   -13	     2	    16
    15	   -21	    -9
    -8	   -21	     3
     7	     0	     8
    23	   -16	    -8
     8	    -1	    -2
    -6	    16	    -8
   -19	    11	    -1
   -13	     7	   -13
   -15	     5	     9
   -11	   -11	    10
    14	    17	    10
    -4	     4	   -12
    -3	   -22	     3
    19	   -15	    -3
    -8	    13	    17
   -17	    -1	     1
    19	   -16	     5
   -11	    -4	     6
    16	    -6	   -12
     4	     7	     9
     6	    12	     0
    13	     4	     1
    12	    23	     7
    -4	    10	    17
   -10	     1	     8
     5	    20	     6
   -12	     3	     7
    11	    -8	     5
    12	    -3	   -11
   -10	    -5	     7
     1	    14	    12
    12	   -15	     3
    -6	     1	   -20
     8	   -19	    -4
     4	    -9	     1
    20	   -15	    -5
   -13	     2	   -19
   -11	    25	    11
