   -15	   -13	    -8
   -10	   -12	    -5
    -8	    22	   -14
    17	    15	    -6
     4	    14	    -8
     1	   -11	   -22
    11	    18	    -8
    -5	    24	   -11
     5	     9	    -6
    -5	     6	   -10
    14	    -1	   -12
    -3	    12	    -9
     2	    -6	     2
   -13	    12	     8
   -11	    -3	    15
    -2	   -10	   -11
     7	    23	   -12
    -6	    14	    10
     0	   -12	    -8
     0	     3	    -2
    -6	    -7	    22
    -2	    -7	   -11
    10	   -22	   -19
    -8	     3	    -8
    -9	    27	     7
    -6	   -26	     1
    15	    -1	    -7
    -4	     1	    20
    20	    22	    18
    -3	    13	     3
   -10	    -2	    14
    -8	    22	     4
     9	   -21	   -14
     7	     5	   -12
   -18	     2	     5
    -1	     0	   -16
    -1	    10	    -4
     7	   -17	    28
    -9	     7	    -9
     1	    16	    -1
    13	    22	    14
    -6	   -11	     1
     2	    22	    16
   -14	    -9	    19
    -3	   -16	   -28
     8	     0	   -10
    12	     5	   -12
   -15	    23	    -6
