   -15	    -9	     9
    21	     7	    -3
     4	    -6	    15
    18	    20	    -3
    -8	    16	   -18
    -2	    -1	   -14
    11	    -6	     7
   -11	   -10	    -4
   -26	    -6	     7
    -5	    -6	    10
    17	    -2	     7
     3	    -3	    -8
     1	   -16	    15
   -19	    12	   -14
    -5	     8	     1
    -2	     8	     1
     3	     8	     7
   -28	    -5	   -14
    -7	    -6	    27
    23	     6	    14
    30	     8	     9
     6	    10	    -4
    -6	     2	    22
     2	     0	   -28
     6	     2	     4
     8	   -14	     5
    15	   -12	   -17
     9	    22	     0
    18	     8	    -6
   -19	     7	     7
    -3	    15	    -2
    -2	     5	   -12
     4	    -5	    -2
    10	   -11	   -12
   -10	     6	   -26
   -15	   -11	   -15
   -27	   -22	    -7
     5	   -17	    28
    28	    -8	    13
    19	   -16	   -10
    -1	    -6	     3
   -18	     0	   -16
    12	    -9	   -15
     4	    -9	     3
    24	   -11	     3
     8	    16	    -1
     6	   -11	    22
   -12	    23	    -6
    11	    14	   -10
    21	    -9	    -1
    -3	     4	    -6
    -9	    -7	    -3
    -7	     0	     0
   -10	    13	   -13
    -6	    -1	    -6
   -14	    13	    -4
   -13	    24	   -13
    -7	    -6	   -12
    -8	    10	    20
     0	    21	     6
   -17	   -10	     2
    20	     8	     8
    -1	    -4	     8
     8	    -7	     3
    -5	   -13	    -6
    30	    -6	   -26
     4	    -3	   -13
   -15	    -2	   -13
    17	    11	   -10
     5	   -17	     1
   -15	    -8	    -4
     2	    10	   -20
    15	     0	   -16
    -1	   -21	     4
   -19	     4	   -20
    16	     9	    -1
   -16	     4	     3
    -6	   -11	   -13
   -24	   -10	    10
   -10	    16	    12
    12	     4	    -6
     2	     1	     1
    18	     2	    24
    30	     0	    -4
   -21	    -4	     8
    -8	    17	   -17
     1	    15	     6
   -22	    -4	    11
    10	    -8	    -3
     3	     9	    -3
     8	     7	    -3
    10	     6	   -12
     3	    -2	    13
    21	    -5	    23
     9	    -2	    11
    -1	     5	    20
    -9	     8	    -6
    13	   -14	    18
   -26	   -13	    25
    10	    -7	   -11
    12	     2	    -5
    -3	   -19	   -13
     6	    -9	    11
    -7	     1	    -5
     3	     0	     0
