     1	     7	    -7
     5	     7	    13
     4	    -6	    -1
     2	     4	    -3
     8	     0	   -18
    -2	    -1	   -14
    11	    10	    -9
     5	     6	    -4
   -26	    -6	    -9
    -5	    -6	    10
    17	    -2	     7
     3	    -3	    -8
     1	   -16	    -1
   -19	    12	   -14
    -5	     8	   -15
    -2	     8	   -15
     3	     8	     7
   -28	    -5	   -14
     9	    10	    11
     7	     6	    14
    30	     8	     9
    22	    -6	    -4
    10	    18	     6
    18	   -16	   -12
    22	   -14	   -12
    -8	     2	   -11
    -1	     4	    -1
    -7	     6	     0
    18	     8	    -6
   -19	    -9	    -9
    13	    -1	   -18
    -2	     5	   -12
     4	    -5	    14
    10	   -11	     4
   -10	     6	   -26
   -15	   -11	   -15
   -11	    -6	    -7
   -11	   -17	    28
    28	    -8	    -3
     3	     0	   -10
    15	    10	     3
   -18	     0	   -16
    12	     7	   -15
    20	     7	     3
    24	   -11	    19
     8	    16	    -1
   -10	     5	    22
     4	    23	    10
    11	    14	   -10
     5	     7	    -1
    13	   -12	    -6
    -9	    -7	   -19
    -7	    16	    16
     6	    -3	   -13
    10	    15	    -6
     2	    13	    12
   -13	    24	   -13
   -23	    10	     4
     8	    -6	    20
    16	     5	     6
    -1	     6	     2
     4	    -8	    -8
    15	    12	     8
    -8	     9	   -13
   -21	     3	    -6
    14	    10	   -10
   -12	   -19	   -13
     1	    14	     3
     1	    -5	   -10
   -11	    -1	     1
     1	     8	    12
   -14	    -6	    -4
    15	     0	   -16
    -1	    -5	     4
   -19	     4	    -4
     0	     9	   -17
   -16	     4	   -13
    -6	   -11	     3
   -24	     6	    10
   -26	     0	    -4
    12	     4	    -6
     2	     1	    17
    18	     2	     8
    30	     0	    12
   -21	    -4	     8
    -8	    17	   -17
     1	    15	   -10
   -22	    -4	    11
    10	    -8	    -3
     3	     9	    13
    -8	    -9	    -3
    -6	     6	     4
   -13	    14	    -3
    21	    11	     7
    -7	   -18	    -5
    -1	     5	    20
    -9	     8	    -6
    -3	     2	    18
   -10	   -13	     9
    10	    -7	     5
    12	     2	    -5
    -3	    -3	     3
   -10	     7	    -5
    -7	     1	     5
     3	     8	    -7
    19	    -5	    13
   -12	    -8	    -2
    -2	     5	     5
    -2	     8	    10
   -12	   -17	     8
   -17	    -5	    -9
    -8	    12	     8
    -2	    -4	   -12
    23	   -14	    18
   -11	   -10	   -22
    -9	   -17	     3
   -14	    11	    -3
    23	     3	    14
   -25	    -1	    12
    -2	     7	     6
    -9	    14	   -30
   -10	    19	    27
    -6	    20	   -13
   -12	    -3	    13
     3	     4	   -11
     5	   -10	    -6
    10	   -15	     7
    12	    -8	   -11
    12	     9	   -19
     1	    -5	   -13
   -14	   -14	   -21
     6	    -2	    -1
    -8	    -4	   -10
    -3	    -1	     3
    -6	    24	    -8
     9	    -5	    -1
     1	   -24	    -8
     8	     1	     7
   -23	     4	     7
   -18	   -14	     8
    10	     2	     0
     2	     6	     5
   -27	    12	   -13
    -1	    23	    -9
    -6	     5	    17
     6	   -19	    -5
    -2	   -13	   -26
    21	   -11	   -13
    -3	    -9	     7
   -18	     9	    -3
    13	   -12	    -7
    -9	    13	     1
    -2	   -16	    17
     2	    22	   -11
   -19	     2	   -13
    14	    -2	     8
    -1	   -13	    18
    -7	   -12	    -9
   -15	     2	     8
     0	    -2	    -4
    23	    -6	    -9
   -20	     6	    20
     6	   -15	    17
    -7	   -10	    -9
    14	    13	   -14
    23	     4	    -2
    -3	   -14	     9
     8	     1	    -6
   -18	     8	    -2
    -7	    13	    13
    11	    28	   -25
    11	     1	     5
    -1	     6	    -2
     5	     8	    -2
     8	    15	     7
   -11	   -13	    23
    22	    25	     5
    16	    -2	    -7
    -8	     7	   -10
   -15	   -12	     2
    19	     0	    -5
    -9	    20	   -15
     0	    -2	    12
    -2	    -6	     4
    -6	    13	    -2
   -20	   -11	    20
   -17	    31	    -6
    30	   -16	     8
   -10	    -2	    -4
    14	    -7	    12
     2	    -1	     3
   -21	     7	     1
     4	    -6	   -11
    28	     0	     6
     2	     2	    -6
    10	     2	   -11
    -7	     8	     0
    15	    -8	    11
    10	    22	    13
    -6	   -11	     9
     5	     2	     0
   -10	    17	   -23
    -1	    29	    -9
    20	     6	     0
   -13	    15	     9
     9	    16	   -15
    -8	   -15	    22
    -5	     1	     8
     7	   -14	     1
     3	   -15	   -12
    -6	     7	    11
    20	   -17	    10
    -4	   -17	   -11
    -4	    17	    -4
    -6	     1	     0
   -10	   -16	   -11
     0	     1	     7
    24	    -8	   -26
     5	     5	   -17
   -22	   -21	    -9
    12	     3	   -11
   -15	   -12	   -11
    10	    -9	   -14
     4	     1	   -20
   -13	    -4	    -6
    -1	    30	     6
   -26	   -11	    -7
   -15	    13	    17
    -9	     8	     7
    -7	     1	   -11
    -3	    17	    10
    10	   -22	     3
     0	    -5	    13
   -11	    14	   -21
     4	    -9	    -4
   -15	    -7	     4
   -11	     2	    -9
    -2	     8	   -17
    -3	    -9	     3
     9	    -3	   -11
    -6	    11	     6
     1	    -2	   -12
     4	   -16	     9
    -9	    14	    -3
     5	   -13	   -10
     1	    -9	     3
    -2	     4	     5
    16	    -4	    16
    11	   -25	    12
    16	    -3	    21
   -19	    -9	    18
    18	    -1	    -2
    -9	    -4	    -7
     2	   -11	    -9
     8	   -10	    17
    13	    18	   -19
    15	    10	   -23
    -7	    -3	    -7
    11	    15	     1
     6	    -6	    -5
    -4	   -10	     2
    11	   -10	    -7
    -1	    11	    11
    11	     7	     3
    13	   -20	     2
    18	    -7	    -2
    10	     0	     6
     8	    12	    -2
    -1	    12	   -13
   -11	     2	    -8
     5	    -4	    -9
    12	    10	     1
    -6	    -1	     9
   -15	   -19	    15
   -14	   -12	     8
    25	     9	   -16
   -14	    14	    -6
     8	    -7	    -1
   -12	     7	     6
   -16	    15	   -15
   -14	   -14	   -11
     8	     7	    -6
