 -127    0    0
  127    0    0
 -120    0    0
  127    0    0
 -114    0    0
  127    0    0
 -127    0    0
 -127    0    0
  114    0    0
   99    0    0
  127    0    0
  123    0    0
 -125    0    0
 -127    0    0
 -107    0    0
 -127    0    0
  119    0    0
 -127    0    0
 -127    0    0
  127    0    0
 -112    0    0
 -120    0    0
 -127    0    0
  113    0    0
  127    0    0
 -127    0    0
 -127    0    0
  127    0    0
 -124    0    0
  123    0    0
 -124    0    0
  127    0    0
  117    0    0
  127    0    0
 -105    0    0
 -127    0    0
 -127    0    0
  127    0    0
 -105    0    0
  127    0    0
 -123    0    0
   94    0    0
 -127    0    0
 -122    0    0
 -118    0    0
  127    0    0
   87    0    0
 -119    0    0
 -127    0    0
  127    0    0
 -127    0    0
  127    0    0
  127    0    0
 -122    0    0
  125    0    0
 -127    0    0
  127    0    0
  119    0    0
 -113    0    0
  127    0    0
  123    0    0
 -111    0    0
  127    0    0
  127    0    0
 -127    0    0
 -112    0    0
 -127    0    0
  127    0    0
  127    0    0
 -127    0    0
  127    0    0
 -127    0    0
 -127    0    0
 -123    0    0
 -127    0    0
 -126    0    0
 -127    0    0
 -127    0    0
  106    0    0
  112    0    0
 -127    0    0
  108    0    0
  127    0    0
  127    0    0
 -127    0    0
 -127    0    0
 -103    0    0
 -127    0    0
  127    0    0
 -123    0    0
  127    0    0
  126    0    0
 -127    0    0
  127    0    0
 -121    0    0
 -127    0    0
  127    0    0
  125    0    0
 -108    0    0
  106    0    0
   98    0    0
  -94    0    0
   99    0    0
 -104    0    0
   77    0    0
