   -31	   -31	   -31
   -31	   -31	    31
    31	    31	   -31
   -31	    31	    31
    31	   -31	    31
    31	    31	    31
    31	    31	    31
   -31	    31	   -31
   -31	    31	    31
    31	   -31	   -31
    31	   -31	    31
    31	    31	    31
   -31	   -31	    31
   -31	   -31	   -31
   -31	   -31	   -31
   -31	   -31	    31
    31	    31	    31
   -31	    31	   -31
   -31	    31	    31
   -31	    31	    31
    31	    31	    31
    31	   -31	    31
    31	   -31	    31
    31	   -31	    18
    31	    31	    31
    31	    31	   -31
   -31	    31	    31
   -31	    31	   -31
   -31	    31	    31
   -31	   -31	   -31
   -31	   -31	   -31
   -31	    31	   -31
    31	    31	   -31
    31	    31	    31
   -31	    31	   -31
   -31	    31	    31
   -31	    31	    31
   -31	   -31	   -15
    31	    31	    31
   -31	   -31	   -31
    31	   -31	    31
    31	   -31	   -31
    31	   -31	   -31
   -31	   -31	   -31
    31	   -31	   -31
    31	    31	   -31
    31	   -31	    31
    31	   -31	    31
    31	   -31	   -31
   -31	   -31	    31
    31	   -31	   -31
    31	    31	   -31
   -31	    31	   -31
   -31	   -31	    31
   -31	    31	    31
    31	   -31	   -31
   -31	   -30	    31
   -31	    31	   -31
    31	   -31	   -31
    31	    31	    31
    31	    31	   -31
    31	   -31	   -31
    31	    31	    31
   -31	    31	    31
   -31	   -31	   -31
   -11	    31	   -31
    31	   -31	    31
    31	    31	   -31
   -31	   -31	    31
   -31	   -31	   -31
    31	    31	   -31
    31	   -31	    31
   -31	   -31	   -31
   -31	   -31	   -31
    31	   -31	    31
   -31	    31	   -31
    31	    31	    31
    31	   -31	    31
   -31	    31	   -31
    22	    31	    31
    31	   -31	   -31
    31	   -31	    31
    31	   -31	    31
    31	    31	   -31
   -31	   -31	   -31
   -31	   -31	   -31
   -31	    -8	    31
   -31	   -31	    31
    31	    31	    31
   -31	    31	   -31
    31	   -31	   -31
   -31	   -31	   -31
    31	   -31	    31
    31	    31	    31
   -31	    31	    31
    31	    31	   -31
   -31	   -31	    31
   -31	   -31	    31
    25	    31	    31
   -31	    31	    31
