     1	     7	     9
    21	    -9	    -3
   -12	    -6	    -1
    18	    20	   -19
     8	    16	   -18
    14	    15	   -14
    -5	    -6	     7
     5	   -10	    -4
   -10	    -6	    -9
    -5	    -6	    10
    17	    14	     7
     3	    13	     8
     1	     0	    15
   -19	    12	     2
    -5	     8	   -15
    -2	    -8	   -15
     3	     8	     7
   -28	   -21	     2
     9	    -6	    11
    23	     6	    -2
    14	     8	     9
     6	    10	    -4
    10	    18	     6
     2	     0	   -12
    22	     2	     4
     8	     2	     5
    -1	     4	   -17
    -7	    22	     0
     2	     8	    -6
    -3	     7	    -9
    13	    -1	   -18
    14	   -11	     4
     4	   -21	    14
    10	     5	     4
   -10	   -10	   -26
   -15	   -11	     1
   -11	    -6	     9
     5	   -17	    28
    12	    -8	    -3
    19	     0	     6
    15	    10	     3
    -2	     0	   -16
    -4	    -9	   -15
    20	    -9	     3
     8	     5	    19
     8	    16	    15
   -10	     5	    22
   -12	     7	    10
    -5	    14	     6
    21	    -9	    -1
    13	     4	    10
     7	     9	   -19
     9	     0	    16
     6	    13	     3
    -6	    15	    10
   -14	    -3	    12
     3	     8	   -13
    -7	    10	   -12
     8	    -6	     4
     0	    21	     6
    -1	     6	     2
    20	    -8	     8
    15	    -4	     8
    -8	     9	     3
    -5	   -13	    -6
    14	    10	   -10
     4	   -19	   -13
     1	    -2	     3
     1	    -5	     6
     5	   -17	     1
     1	     8	    12
     2	    -6	   -20
    15	   -16	     0
    15	   -21	     4
   -19	   -12	   -20
     0	     9	   -17
   -16	    20	     3
    -6	     5	     3
    -8	     6	    -6
   -26	    16	    -4
    -4	     4	    10
     2	   -15	    17
    18	    18	     8
    30	     0	    12
   -21	    -4	    -8
    -8	     1	    -1
     1	    15	   -10
   -22	    12	    11
    10	     8	    13
     3	    -7	    -3
    -8	    -9	    13
    10	    22	   -12
     3	    -2	    -3
    21	    11	    23
     9	   -18	    11
    -1	   -11	    20
    -9	     8	    10
    -3	     2	     2
   -26	   -13	     9
    10	     9	   -11
    12	     2	    11
   -19	   -19	     3
   -10	     7	    -5
   -23	     1	     5
     3	    -8	     9
    19	    -5	    -3
   -12	    -8	    14
    -2	   -11	     5
    -2	     8	    -6
     4	   -17	    -8
    -1	    11	     7
    -8	    -4	     8
    14	    12	   -12
    23	   -14	     2
     5	     6	   -22
     7	   -17	     3
     2	    -5	    -3
     7	     3	    -2
   -25	    15	    12
   -18	    -9	   -10
    -9	    -2	   -30
   -10	    19	    11
    -6	     4	     3
   -12	    13	    -3
   -13	     4	     5
     5	     6	    10
    -6	   -15	     7
    -4	    -8	   -11
    -4	    25	   -19
     1	    -5	     3
     2	   -30	   -21
     6	    14	   -17
    -8	    12	     6
    -3	   -17	   -13
    10	     8	     8
     9	    11	   -17
     1	   -24	     8
     8	   -15	     7
    -7	     4	     7
    -2	     2	     8
    -6	   -14	     0
     2	   -10	     5
   -27	    -4	   -13
    -1	     7	     7
   -22	   -11	    17
   -10	   -19	    -5
   -18	   -13	   -10
     5	   -11	   -13
    13	     7	     7
    -2	    -7	   -19
    -3	   -12	     9
   -25	    -3	    17
    14	   -16	     1
   -14	    22	     5
   -19	   -14	     3
    14	    14	    -8
    15	     3	    18
    -7	   -28	    -9
     1	   -14	    24
     0	    -2	    12
    23	    -6	     7
    -4	    22	     4
     6	     1	     1
    -7	     6	    -9
    -2	    13	   -14
     7	     4	    -2
    13	     2	    -7
     8	     1	    -6
   -18	     8	   -18
    -7	    13	    13
    11	    28	    -9
    11	     1	     5
    15	    22	    -2
    21	     8	    -2
     8	    15	    -9
     5	     3	     7
    22	    25	    21
    16	    14	     9
    -8	     7	     6
   -15	     4	   -14
    19	    16	   -21
     7	    20	   -15
    16	    -2	    12
    14	    10	   -12
    -6	    13	    14
   -20	   -11	    20
   -17	    31	    -6
    14	     0	     8
     6	    -2	   -20
    -2	     9	    12
   -14	    -1	    19
    -5	     7	     1
     4	   -22	     5
    12	     0	   -10
     2	   -14	    10
    -6	     2	     5
     9	     8	   -16
    15	    -8	    -5
    -6	    22	    13
   -22	     5	    -7
   -11	     2	    16
     6	    17	   -23
    -1	    13	     7
    20	   -10	    16
     3	    -1	    -7
     9	     0	     1
    -8	   -15	    22
   -21	     1	     8
    -9	     2	     1
    19	   -15	     4
    10	     7	    -5
    20	    -1	    10
   -20	   -17	     5
    -4	     1	   -20
    -6	   -15	    16
   -10	   -16	   -11
     0	     1	    -9
     8	    -8	   -10
     5	   -11	    -1
   -22	   -21	     7
    12	     3	   -11
     1	   -12	     5
    10	     7	   -14
    20	   -15	   -20
     3	    -4	    10
   -17	    30	     6
   -10	   -11	   -23
   -15	    13	     1
   -25	     8	    -9
    -7	     1	   -11
    -3	    17	    10
    -6	   -22	     3
    16	    -5	    13
     5	    14	    -5
     4	    -9	   -20
   -15	     9	     4
   -11	   -14	     7
    -2	    -8	   -17
    -3	    -9	   -13
    25	   -19	     5
    10	    -5	    22
    17	    14	   -12
    20	     0	     9
     7	    -2	    -3
     5	   -13	   -10
     1	     7	   -13
    -2	     4	   -11
     0	    -4	     0
    -5	    -9	    12
    16	    13	    21
    -3	     7	     2
    18	    -1	   -18
    -9	    -4	    -7
     2	   -11	    -9
    -8	     6	    17
    29	    18	    -3
    -1	    -6	    -7
   -23	    -3	     9
    27	    15	   -15
    22	    -6	    -5
    12	     6	   -14
    -5	     6	     9
    15	    11	    11
    -5	    -9	     3
    -3	   -20	    18
    18	     9	    14
    10	     0	     6
     8	    12	    -2
   -17	    12	     3
   -11	   -14	    -8
   -11	    12	    -9
    -4	    10	     1
    10	    -1	     9
   -15	    -3	    -1
     2	   -12	     8
     9	     9	     0
     2	    -2	    -6
     8	    -7	    -1
   -12	     7	   -10
   -16	    15	   -15
   -14	   -14	   -11
     8	     7	    -6
    -2	     7	    25
    -5	    18	    16
