     1	     7	     9
    21	    -9	    -3
   -12	    -6	    -1
     2	     4	    -3
     8	     0	    -2
    -2	    15	     2
    -5	    -6	     7
     5	     6	    -4
   -10	    10	    -9
    -5	    10	    10
    17	    14	    -9
     3	    13	     8
     1	   -16	    -1
   -19	    12	     2
    -5	    -8	   -15
    -2	     8	   -15
     3	    -8	     7
   -28	   -21	     2
     9	    -6	    11
    23	    22	    14
    14	     8	     9
    22	    10	    12
    10	    18	     6
    18	   -16	   -12
    22	     2	   -12
     8	   -14	     5
    15	   -12	   -17
    -7	    22	    16
    18	    -8	    -6
    -3	    -9	     7
    13	    15	    -2
    14	     5	     4
     4	   -21	    -2
    10	     5	     4
   -10	     6	   -10
   -15	   -11	   -15
   -11	   -22	     9
     5	    -1	    12
    12	     8	    13
     3	   -16	     6
    15	    -6	    19
   -18	   -16	   -16
    -4	    -9	     1
    20	    -9	     3
     8	     5	    19
     8	    16	    15
   -10	     5	    22
   -12	     7	    -6
    -5	    14	   -10
     5	     7	    -1
    13	   -12	    -6
    -9	     9	   -19
     9	     0	    16
     6	    -3	     3
    -6	    -1	    10
   -14	    13	    12
     3	     8	     3
   -23	    -6	   -12
     8	    -6	     4
    16	    21	   -10
    -1	   -10	     2
    20	    -8	     8
    -1	    12	     8
    -8	     9	   -13
   -21	   -13	    -6
    14	    -6	   -26
     4	   -19	     3
   -15	    14	     3
     1	    -5	     6
   -11	   -17	     1
     1	    -8	    -4
     2	    -6	    -4
    -1	     0	     0
    15	   -21	   -12
    -3	   -12	   -20
    16	     9	    -1
   -16	     4	     3
    10	     5	     3
    -8	   -10	    10
   -26	     0	    -4
    -4	     4	    10
     2	   -15	     1
    18	     2	     8
    30	     0	    12
   -21	   -20	     8
    -8	    17	    -1
     1	    31	     6
   -22	    12	    11
    10	     8	    -3
     3	     9	    -3
    -8	    -9	    -3
    10	     6	   -12
     3	    14	    13
     5	    11	    23
     9	    -2	    11
    -1	     5	    20
    -9	     8	    -6
    13	   -14	    18
   -10	     3	    25
    10	     9	     5
    -4	     2	    11
   -19	    -3	     3
   -10	     7	    11
   -23	     1	     5
     3	     8	    -7
    19	    -5	    13
   -12	   -24	    -8
    -2	    14	     4
    -2	     0	     0
    -6	     0	     0
